,id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,City,Location,scheduled_service,local_code
17069,12406,heliport,Aec Heliport,39.86220169,-85.98470306,850.0,US,Indianapolis,INDIANA,0,5IN2
17070,13287,heliport,Southport Heliport,39.66809845,-86.09500122,801.0,US,Indianapolis,INDIANA,0,6II5
17071,14528,heliport,Methodist Hospital of In. Inc. Heliport,39.78889847,-86.16230011,854.0,US,Indianapolis,INDIANA,0,81II
17072,14851,heliport,Indianapolis Downtown Heliport,39.76589966,-86.14890289,732.0,US,Indianapolis,INDIANA,0,8A4
17073,14949,heliport,Allsion Plant 5 Heliport,39.73339844,-86.20469666,780.0,US,Indianapolis,INDIANA,0,8II6
17074,14950,heliport,Allison Plant 8 Heliport,39.74119949,-86.20970154,795.0,US,Indianapolis,INDIANA,0,8II7
17075,14951,heliport,Allison Plant 3 Heliport,39.77920151,-86.2457962,780.0,US,Indianapolis,INDIANA,0,8II8
17077,15746,heliport,Franciscan Health Indianapolis Heliport,39.647393,-86.08004100000001,825.0,US,Indianapolis,INDIANA,0,9IN1
17078,17878,heliport,Iwc Heliport,39.78369904,-87.18360138,700.0,US,Indianapolis,INDIANA,0,IG01
17079,17932,heliport,Channel 13 Heliport,39.78120041,-86.15830231,715.0,US,Indianapolis,INDIANA,0,II48
17080,18077,heliport,Methodist Hospital Helistop,39.7887001,-86.16220093,815.0,US,Indianapolis,INDIANA,0,IN06
17081,18078,heliport,Hook's Heliport,39.80500031,-86.03359985,850.0,US,Indianapolis,INDIANA,0,IN07
17082,17748,heliport,Indianola Heliport,41.35969925,-93.55909729,900.0,US,Indianola,MISSISSIPPI,0,IA71
17083,10987,heliport,John F Kennedy Memorial Hospital Heliport,33.705853999999995,-116.23676100000002,12.0,US,Indio,CALIFORNIA,0,42CA
17107,8330,heliport,University of Iowa Hospitals & Clinic Heliport,41.65999985,-91.54769897,840.0,US,Iowa City,IOWA,0,1IA7
17108,17769,heliport,University of Iowa Hospitals & Clinic No2 Heliport,41.66749954,-91.60019684,790.0,US,Iowa City,IOWA,0,IA92
17112,6831,heliport,Bentley Heliport,42.69120026,-70.91230011,80.0,US,Ipswich,MASSACHUSETTS,0,05MA
17113,9532,heliport,Rider Heliport,42.66429901,-70.83979797,40.0,US,Ipswich,MASSACHUSETTS,0,2MA3
17114,21776,heliport,Sagamore Hill Heliport,42.64189911,-70.82679749,200.0,US,Ipswich,MASSACHUSETTS,0,MA33
17115,16639,heliport,Public Service Company/Mdc Heliport,39.86669922,-104.90100100000001,5110.0,US,Irondale,ALABAMA,0,CD08
17117,7132,heliport,The Atrium Heliport,33.67060089,-117.8580017,46.0,US,Irvine,CALIFORNIA,0,0CL5
17118,9952,heliport,Baldwin Base Heliport,33.69390106,-117.8320007,50.0,US,Irvine,CALIFORNIA,0,31CA
17119,10406,heliport,Jamboree Center Helistop,33.67779922,-117.836998,77.0,US,Irvine,CALIFORNIA,0,3CA2
17120,12305,heliport,Kcin Emergency Heliport,33.68500137,-117.8550034,165.0,US,Irvine,CALIFORNIA,0,5CL5
17121,13964,heliport,Broadcom Corporation Heliport,33.65980148,-117.7669983,160.0,US,Irvine,CALIFORNIA,0,78CA
17122,14782,heliport,Park Place Heliport,33.67290115,-117.8460007,35.0,US,Irvine,CALIFORNIA,0,88CL
17123,16616,heliport,Opus Center Irvine Heliport,33.68360138,-117.85299679999999,36.0,US,Irvine,CALIFORNIA,0,CA85
17124,16811,heliport,Sce Saddleback Service Center Heliport,33.65499878,-117.70500179999999,391.0,US,Irvine,CALIFORNIA,0,CL92
17125,15437,heliport,Mc David Honda Heliport,32.83750153,-96.97080231,540.0,US,Irving,TEXAS,0,94TS
17126,24839,heliport,Mc David Pontiac Company Heliport,32.83620071,-97.0,510.0,US,Irving,TEXAS,0,TE31
17127,26156,heliport,Las Colinas Medical Center Heliport,32.90280151,-96.95670319,502.0,US,Irving,TEXAS,0,XA21
17131,9020,heliport,Jet-Line Products Heliport,40.78549957,-73.17539978,10.0,US,Islandia,NEW YORK,0,24NK
17132,13451,heliport,Computer Associates Heliport,40.81219864,-73.17579651,80.0,US,Islandia,NEW YORK,0,6NK7
17134,15373,heliport,Conner Heliport,47.56010056,-122.08000179999999,28.0,US,Issaquah,WASHINGTON,0,92WA
17135,25663,heliport,Kelly Ranch Heliport,47.53730011,-122.060997,100.0,US,Issaquah,WASHINGTON,0,WA71
17140,16740,heliport,Sutter Amador Hospital Heliport,38.34999847,-120.76300049999999,1246.0,US,Jackson,MISSISSIPPI,0,CL21
17141,6879,heliport,Falcon Heliport,37.52590179,-83.34519958,751.0,US,Jackson,MISSISSIPPI,0,06KY
17142,6885,heliport,W A Foote Memorial Hospital Heliport,42.25109863,-84.3914032,978.0,US,Jackson,MISSISSIPPI,0,06MI
17143,8469,heliport,Sanford Jackson Medical Center Heliport,43.624831,-95.003987,1450.0,US,Jackson,MISSISSIPPI,0,1MN9
17144,6835,heliport,Va Medical Center Jackson Heliport,32.31890106,-90.16809845,359.0,US,Jackson,MISSISSIPPI,0,05MS
17145,8482,heliport,Methodist Medical Center Heliport,32.28789902,-90.2562027,366.0,US,Jackson,MISSISSIPPI,0,1MS4
17146,11576,heliport,University Hospital Heliport,32.33029938,-90.17500305,344.0,US,Jackson,MISSISSIPPI,0,4MS6
17147,22313,heliport,Echelon Heliport,32.38570023,-90.18730164,340.0,US,Jackson,MISSISSIPPI,0,MS07
17148,22348,heliport,St Dominic-Jackson Memorial Hospital Heliport,32.332901,-90.16539764,353.0,US,Jackson,MISSISSIPPI,0,MS46
17149,22391,heliport,Adjutant General Office Heliport,32.32429886,-90.16649628,340.0,US,Jackson,MISSISSIPPI,0,MS91
17150,22981,heliport,Abbott Heliport,44.14810181,-71.16809845,1300.0,US,Jackson,MISSISSIPPI,0,NH21
17151,23005,heliport,Wickson Heliport,44.15589905,-71.1568985,1650.0,US,Jackson,MISSISSIPPI,0,NH51
17152,9632,heliport,Six Flags Great Adventure Heliport,40.14619827,-74.43460083,120.0,US,Jackson,MISSISSIPPI,0,2NJ4
17153,15537,heliport,Jackson Heliport,39.04150009,-82.62789917,706.0,US,Jackson,MISSISSIPPI,0,97OH
17154,11738,heliport,Rgnl Hospital of Jackson Heliport,35.68230057,-88.85510254,444.0,US,Jackson,MISSISSIPPI,0,4TN8
17155,24921,heliport,Jackson-Madison County General Hospital Heliport,35.63560104,-88.83200073,432.0,US,Jackson,MISSISSIPPI,0,TN05
17156,15550,heliport,Snake River Canyon Heliport,43.29930115,-110.77700039999999,5886.0,US,Jackson,MISSISSIPPI,0,97WY
17157,15595,heliport,Hmhs Heliport,43.30149841,-110.77600100000001,5886.0,US,Jackson,MISSISSIPPI,0,98WY
17158,26070,heliport,Johnson Heliport,43.60219955,-110.7350006,6445.0,US,Jackson,MISSISSIPPI,0,WY08
17159,26082,heliport,Johnson Heliport,43.60219955,-110.7509995,6267.0,US,Jackson,MISSISSIPPI,0,WY20
17162,10134,heliport,St Vincent's Medical Center Heliport,30.30879974,-81.68979645,63.0,US,Jacksonville,FLORIDA,0,35FL
17163,14100,heliport,Baptist Medical Center Heliport,30.31579971,-81.66230011,65.0,US,Jacksonville,FLORIDA,0,7FD4
17164,14922,heliport,Jacksonville Police Heliport,30.32519913,-81.65119934,77.0,US,Jacksonville,FLORIDA,0,8FL8
17165,17231,heliport,Mosquito Control Heliport,30.44109917,-81.47730255,20.0,US,Jacksonville,FLORIDA,0,FA41
17166,17251,heliport,Shands Jacksonville Hospital Heliport,30.34889984,-81.66649628,25.0,US,Jacksonville,FLORIDA,0,FA61
17167,17255,heliport,Memorial Medical Center of Jacksonville Heliport,30.29170036,-81.60079956,15.0,US,Jacksonville,FLORIDA,0,FA65
17168,17282,heliport,Fpc Heliport,30.31130028,-81.67479706,8.0,US,Jacksonville,FLORIDA,0,FD11
17169,17329,heliport,St Luke's Hospital Heliport,30.25300026,-81.58399963,25.0,US,Jacksonville,FLORIDA,0,FD58
17170,17355,heliport,Jacksonville Pre-Trial Detention Facility Heliport,30.32550049,-81.65070343,162.0,US,Jacksonville,FLORIDA,0,FD87
17171,14641,heliport,Passavant Area Hospital Heliport,39.74869919,-90.25070190000001,604.0,US,Jacksonville,FLORIDA,0,84IS
17172,21885,heliport,Mrs Bozman Heliport,39.54949951,-76.56269836,620.0,US,Jacksonville,FLORIDA,0,MD40
17173,11114,heliport,Baptist Medical Center/Beaches Heliport,30.27300072,-81.39839935,17.0,US,Jacksonville Beach,FLORIDA,0,45FD
17177,11617,heliport,Wca Hospital Heliport,42.09009933,-79.23059845,1340.0,US,Jamestown,CALIFORNIA,0,4NK0
17178,25779,heliport,Omniflight Helicopters Heliport,42.61999893,-89.0279007,808.0,US,Janesville,WISCONSIN,0,WI85
17179,25895,seaplane_base,Archie's Seaplane Base,42.73749924,-89.07089996,768.0,US,Janesville,WISCONSIN,0,WS01
17180,25934,heliport,Mercy Hospital Heliport,42.68830109,-89.0326004,840.0,US,Janesville,WISCONSIN,0,WS40
17181,16198,heliport,Drummond Heliport,33.51589966,-87.25669861,470.0,US,Jasper,INDIANA,0,AL06
17182,16253,heliport,Walker Regional Medical Center Heliport,33.84339905,-87.23390198,418.0,US,Jasper,INDIANA,0,AL63
17183,17207,heliport,Hamilton Helistop,30.52330017,-82.95649719,152.0,US,Jasper,INDIANA,0,FA15
17184,7187,heliport,Big Canoe Heliport,34.45479965,-84.28910065,1475.0,US,Jasper,INDIANA,0,0GA5
17185,13931,heliport,Memorial Hospital At Jasper Heliport,38.39390182,-86.94080353,531.0,US,Jasper,INDIANA,0,77IN
17186,8659,heliport,Tgp 32 Heliport,30.984399800000002,-94.13770294,118.0,US,Jasper,INDIANA,0,1TA1
17187,17208,heliport,Jay Hospital Heliport,30.94989967,-87.15080261,252.0,US,Jay,OKLAHOMA,0,FA16
17188,13740,heliport,Jay Heliport,36.433399200000004,-94.80020142,1032.0,US,Jay,OKLAHOMA,0,72OK
17191,9077,heliport,Jeannette Hospital Heliport,40.32030106,-79.61139679,1200.0,US,Jeannette,PENNSYLVANIA,0,25PA
17192,14618,heliport,Mmc Heliport,40.31119919,-79.61029816,1348.0,US,Jeannette,PENNSYLVANIA,0,83PA
17193,10487,heliport,Greene County Medical Center Heliport,42.01670074,-94.38770294,1050.0,US,Jefferson,LOUISIANA,0,3IA2
17194,21726,heliport,Ochsner Medical Institutions Heliport,29.96019936,-90.14589691,7.0,US,Jefferson,LOUISIANA,0,LS96
17200,6839,heliport,Paulus Hook Pier Heliport,40.71400070000001,-74.03150177,7.0,US,Jersey City,NEW JERSEY,0,05NJ
17201,13942,heliport,Liberty State Park Heliport,40.69319916,-74.05370331,3.0,US,Jersey City,NEW JERSEY,0,77NJ
17202,15321,heliport,Newport Helistop,40.72449875,-74.02960205,6.0,US,Jersey City,NEW JERSEY,0,91NJ
17203,23122,heliport,Caven Point Usar Center Heliport,40.65010071,-74.082901,10.0,US,Jersey City,NEW JERSEY,0,NJ77
17204,11745,heliport,State Police Heliport,29.90060043,-95.58580017,140.0,US,Jersey Village,TEXAS,0,4TS6
17210,15871,heliport,Wilson Memorial Regional Medical Center Heliport,42.11339951,-75.95850372,911.0,US,Johnson City,TENNESSEE,0,9NY1
17211,24973,heliport,Air Trade Center Heliport,36.43249893,-82.29360199,1581.0,US,Johnson City,TENNESSEE,0,TN57
17212,25005,heliport,Johnson City Medical Center Heliport,36.30830002,-82.38559723,1745.0,US,Johnson City,TENNESSEE,0,TN91
17213,25009,heliport,Tva Heliport,36.308399200000004,-82.38320159999999,1600.0,US,Johnson City,TENNESSEE,0,TN95
17214,14086,heliport,Frontier Helicopters Heliport,40.34080124,-104.822998,4900.0,US,Johnstown,PENNSYLVANIA,0,7CO7
17215,24320,heliport,Conemaugh Valley Memorial Hospital Heliport,40.30450058,-78.92060089,1302.0,US,Johnstown,PENNSYLVANIA,0,PS91
17216,7029,heliport,Silver Cross Hospital Heliport,41.53639984,-88.05259705,610.0,US,Joliet,ILLINOIS,0,09IL
17217,13316,heliport,St Joseph Medical Center - Joliet Heliport,41.52859879,-88.13700104,641.0,US,Joliet,ILLINOIS,0,6IS9
17218,17660,heliport,Empress River Casino Heliport,41.480300899999996,-88.14399719,550.0,US,Joliet,ILLINOIS,0,I01
17219,18070,heliport,Chicagoland Speedway Heliport,41.47969818,-88.0582962,650.0,US,Joliet,ILLINOIS,0,IL98
17220,7087,heliport,Rgnl Medical Center Heliport,35.83620071,-90.70179749,382.0,US,Jonesboro,ARKANSAS,0,0AR5
17221,16347,heliport,NEA Baptist Hospital Heliport,35.807603,-90.666472,260.0,US,Jonesboro,ARKANSAS,0,AR60
17222,10954,heliport,Clayton PD Heliport,33.538137,-84.34640300000001,940.0,US,Jonesboro,ARKANSAS,0,41GA
17223,7281,heliport,Jackson Parish Hospital Heliport,32.25170135,-92.71279907,183.0,US,Jonesboro,ARKANSAS,0,0LA8
17225,12515,heliport,St. John's Regional Medical Center Heliport,37.06150055,-94.53130341,1020.0,US,Joplin,MISSOURI,0,5MO7
17226,15664,heliport,HDMC Holdings LLC Heliport,34.131378999999995,-116.27578600000001,2652.0,US,Joshua Tree,CALIFORNIA,0,9CA4
17227,16747,heliport,Morongo Basin CHP Heliport,34.134168,-116.27392900000001,2485.0,US,Joshua Tree,CALIFORNIA,0,CL28
17230,10356,heliport,Kimble Hospital Heliport,30.498179999999998,-99.781076,1749.0,US,Junction,TEXAS,0,39XS
17231,8079,heliport,North Douglas Heliport,58.332199100000004,-134.496994,25.0,US,Juneau,ALASKA,0,18AK
17234,16185,heliport,Alascom/Coastal Lena Point Heliport,58.39080048,-134.77699280000002,150.0,US,Juneau,ALASKA,0,AK94
17235,25762,heliport,Brinsmere Heliport,43.39550018,-88.64089966,890.0,US,Juneau,ALASKA,0,WI68
17236,12207,heliport,Florida Power & Light-Juno Beach Heliport,26.85950089,-80.05729675,61.0,US,Juno Beach,FLORIDA,0,59FL
17237,12772,heliport,Jupiter Medical Center Heliport,26.92560005,-80.09609985,15.0,US,Jupiter,FLORIDA,0,60FL
17238,14525,heliport,Flying H Heliport,26.91729927,-80.19979858,18.0,US,Jupiter,FLORIDA,0,81FD
17239,14562,heliport,Atc Heliport,26.98870087,-80.09279633,6.0,US,Jupiter,FLORIDA,0,82FD
17245,10606,heliport,Clear Sky Heliport,42.18500137,-85.72170258,980.0,US,Kalamazoo,MICHIGAN,0,3MI4
17246,12494,heliport,Borgess Medical Center Heliport,42.30730057,-85.55809784,849.0,US,Kalamazoo,MICHIGAN,0,5MI5
17247,15812,heliport,Bronson Methodist Hospital Heliport,42.28699875,-85.58139801,786.0,US,Kalamazoo,MICHIGAN,0,9MI9
17248,22425,heliport,Kalispell Regional Hospital Heliport,48.2132988,-114.3239975,2975.0,US,Kalispell,MONTANA,0,MT28
17249,17632,heliport,Lucy Henriques Medical Center Heliport,19.86580086,-155.6470032,2707.0,US,Kamuela,HAWAII,0,HI18
17252,7665,heliport,Riverside Medical Center Heliport,41.12360001,-87.88529968,620.0,US,Kankakee,ILLINOIS,0,10IL
17253,7713,heliport,Presence St Mary's Hospital - Kankakee Heliport,41.120718,-87.873075,610.0,US,Kankakee,ILLINOIS,0,11IL
17254,7667,heliport,University of Kansas Hospital Heliport,39.056277,-94.608892,958.0,US,Kansas City,MISSOURI,0,10KS
17255,13333,heliport,Providence Medical Center Heliport,39.12689972,-94.78769684,986.0,US,Kansas City,MISSOURI,0,6KS9
17256,24656,heliport,Municipal Office Building Heliport,39.11309814,-94.62609863,1026.0,US,Kansas City,MISSOURI,0,SN79
17257,7343,heliport,Bert Walter Berkowitz Heliport,39.08530045,-94.57379913,890.0,US,Kansas City,MISSOURI,0,0MO4
17258,8147,heliport,North Patrol Div Station Heliport,39.24440002,-94.5891037,955.0,US,Kansas City,MISSOURI,0,19MO
17259,10623,heliport,Police Department Helicopter Maint Facility Heliport,39.04579926,-94.49749756,855.0,US,Kansas City,MISSOURI,0,3MO1
17260,10625,heliport,Research Medical Center Heliport,39.008098600000004,-94.55819702,947.0,US,Kansas City,MISSOURI,0,3MO3
17261,12514,heliport,St Lukes Hospital Heliport,39.05080032,-94.58940125,980.0,US,Kansas City,MISSOURI,0,5MO5
17262,13731,heliport,Executive Hills Polo Club Heliport,39.2806015,-94.67130279999999,1042.0,US,Kansas City,MISSOURI,0,72MU
17263,13857,heliport,Childrens Mercy Hospital Heliport,39.08250046,-94.57689667,922.0,US,Kansas City,MISSOURI,0,75MO
17264,14246,heliport,Truman Medical Center East Heliport,38.97499847,-94.3946991,983.0,US,Kansas City,MISSOURI,0,7MO0
17265,22209,heliport,Truman Medical Center West Heliport,39.08420181,-94.57420349,983.0,US,Kansas City,MISSOURI,0,MO05
17266,22226,heliport,St Joseph Health Center Heliport,38.93610001,-94.60440063,900.0,US,Kansas City,MISSOURI,0,MO21
17267,22268,heliport,Spelman/St. Luke's Hospital Heliport,39.25220108,-94.64610291,1061.0,US,Kansas City,MISSOURI,0,MO63
17268,22273,heliport,Baptist Medical Center Heliport,39.0060997,-94.57720184,170.0,US,Kansas City,MISSOURI,0,MO69
17269,22550,heliport,Va Medical Center Heliport,39.06420135,-94.52549744,941.0,US,Kansas City,MISSOURI,0,MU58
17270,22559,heliport,Dst Heliport,39.01200104,-94.51049805,722.0,US,Kansas City,MISSOURI,0,MU67
17277,9766,heliport,Darmar Medical Emergency Heliport,29.78910065,-95.79969788,140.0,US,Katy,TEXAS,0,2TA0
17278,13620,heliport,Rwave Heliport,29.83370018,-95.81880188,155.0,US,Katy,TEXAS,0,6XS0
17279,25144,heliport,Dewberry Heliport,29.73329926,-95.86380005,140.0,US,Katy,TEXAS,0,TX28
17280,25774,heliport,Kaukauna Community Hospital Heliport,44.26919937,-88.26979828,705.0,US,Kaukauna,WISCONSIN,0,WI80
17284,13904,heliport,Good Samaritan Heliport,40.70750046,-99.08149719,2146.0,US,Kearney,NEBRASKA,0,76NE
17285,23123,heliport,Kearny Helistop,40.73699951,-74.09680176,9.0,US,Kearny,NEW JERSEY,0,NJ78
17286,7901,heliport,Cheshire Medical Center Heliport,42.94889832,-72.28970337,481.0,US,Keene,NEW HAMPSHIRE,0,14NH
17289,26120,heliport,South Lincoln Medical Center Heliport,41.78939819,-110.54199979999999,6980.0,US,Kemmerer,WYOMING,0,WY67
17295,12884,heliport,Otto Kaiser Hospital Heliport,28.85029984,-97.87889862,395.0,US,Kenedy,TEXAS,0,62TE
17298,21666,heliport,St Jude Heliport,30.02490044,-90.26899719,24.0,US,Kenner,LOUISIANA,0,LS32
17301,14776,heliport,Trios Women & Childrens Hospital Heliport,46.199343,-119.120221,395.0,US,Kennewick,WASHINGTON,0,87WA
17302,10883,heliport,Kenosha County Heliport,42.57020187,-88.04560089,771.0,US,Kenosha,WISCONSIN,0,3WN3
17303,25697,heliport,Aurora Medical Center Kenosha Heliport,42.570598600000004,-87.93609619,698.0,US,Kenosha,WISCONSIN,0,WI01
17304,25776,heliport,Kenosha Hospital and Medical Center Heliport,42.57860184,-87.81950378,610.0,US,Kenosha,WISCONSIN,0,WI82
17307,10868,heliport,Boeing Kent Heliport,47.41870117,-122.26100159999999,25.0,US,Kent,WASHINGTON,0,3WA6
17308,10869,heliport,Kent Benaroya Heliport,47.41450119,-122.2300034,25.0,US,Kent,WASHINGTON,0,3WA7
17309,23638,heliport,Hardin Memorial Hospital Heliport,40.649501799999996,-83.59300232,1011.0,US,Kenton,OHIO,0,OH75
17311,10493,heliport,Kah Heliport,40.4070015,-91.38710022,617.0,US,Keokuk,IOWA,0,3IA8
17312,8815,heliport,Peterson Regional Medical Center Heliport,30.04739952,-99.14170074,1639.0,US,Kerrville,TEXAS,0,20TX
17313,10974,heliport,Vamc Heliport,30.01440048,-99.11229706,1600.0,US,Kerrville,TEXAS,0,41TE
17314,7120,heliport,Branch's Heliport,40.34799957,-104.52799990000001,4635.0,US,Kersey,COLORADO,0,0CD3
17315,8030,heliport,Ketchikan /Temsco H/ Heliport,55.38299942,-131.7350006,20.0,US,Ketchikan,ALASKA,0,17AK
17325,14094,heliport,Florida Keys Memorial Hospital Heliport,24.58379936,-81.74430084,5.0,US,Key West,FLORIDA,0,7FA0
17328,15505,heliport,Roy H Laird Memorial Hospital Heliport,32.37319946,-94.86830139,343.0,US,Kilgore,TEXAS,0,96TA
17329,15369,heliport,Metroplex Hospital Heliport,31.11750031,-97.82170105,991.0,US,Killeen,TEXAS,0,92TS
17334,7018,heliport,Mee Memorial Hospital Heliport,36.20554,-121.132503,320.0,US,King City,CALIFORNIA,0,09CA
17335,10631,heliport,Quad State Helicopter Heliport,40.03329849,-94.53769684,1080.0,US,King City,CALIFORNIA,0,3MO9
17337,13518,heliport,Stouffers Heliport,40.08929825,-75.40799713,220.0,US,King of Prussia,PENNSYLVANIA,0,6PS2
17338,7968,heliport,Indian Path Medical Center Heliport,36.55160141,-82.51519775,1283.0,US,Kingsport,TENNESSEE,0,15TN
17339,8684,heliport,Brendle's Heliport,36.54790115,-82.52239990000001,1210.0,US,Kingsport,TENNESSEE,0,1TN7
17340,8685,heliport,Ramada Helistop,36.56679916,-82.51650238,1275.0,US,Kingsport,TENNESSEE,0,1TN8
17341,10814,heliport,Wellmont Holston Valley Medical Center Heliport,36.55360031,-82.55329895,1270.0,US,Kingsport,TENNESSEE,0,3TN5
17342,23017,seaplane_base,Pow-Wow Seaplane Base,42.91120148,-71.03410339,116.0,US,Kingston,PENNSYLVANIA,0,NH64
17343,7046,heliport,Spring Lake Fire Department Heliport,41.92890167,-74.04889679,254.0,US,Kingston,PENNSYLVANIA,0,09NY
17344,13461,heliport,IBM Kingston Plant Heliport,41.97340012,-73.99739838,170.0,US,Kingston,PENNSYLVANIA,0,6NY8
17345,13462,heliport,Health Alliance Mary's Avenue Heliport,41.920898,-73.99960300000001,262.0,US,Kingston,PENNSYLVANIA,0,6NY9
17346,10811,seaplane_base,Merian Seaplane Base,35.82170105,-84.61100006,740.0,US,Kingston,PENNSYLVANIA,0,3TN2
17348,12054,heliport,Lenoir Memorial Hospital Heliport,35.28969955,-77.584198,80.0,US,Kinston,NORTH CAROLINA,0,55NC
17351,10870,heliport,Evergreen Hospital Heliport,47.71611023,-122.1801682,185.0,US,Kirkland,WASHINGTON,0,3WA8
17352,22572,heliport,Northeast Regional Medical Center Heliport,40.19060135,-92.59089661,975.0,US,Kirksville,MISSOURI,0,MU92
17353,8470,heliport,St Joseph Hospital Heliport,38.56809998,-90.43399811,530.0,US,Kirkwood,NEW YORK,0,1MO1
17354,7756,heliport,Osceola Regional Hospital Heliport,28.29859924,-81.4108963,59.0,US,Kissimmee,FLORIDA,0,12FD
17355,8133,heliport,Osceola Sheriff's Ofc - Bronson Hwy Heliport,28.27510071,-81.33650208,66.0,US,Kissimmee,FLORIDA,0,19FD
17356,8286,heliport,America's Chopper Pilots Heliport,28.31170082,-81.46510315,75.0,US,Kissimmee,FLORIDA,0,1FL1
17357,10179,heliport,Magic Air Adventure Heliport,28.33419991,-81.48919678,85.0,US,Kissimmee,FLORIDA,0,36FA
